"","T001A","T001F","T002A","T002E_F","T003A","T003F","T004A","T004F","T005A","T005F","T006A","T007A","T007F","T008A","T008F","T009A","T009F","T010A","T010F","T011A","T011F","T012A","T012F","T013A","T013F","T014A","T015A","T015F","T016A","T016F","T017F_150224154811","T017F","T018A","T018F","T019A","T019F","T020A","T020F","T021A","T022A","T022D_F","T023A","T023F","T024A","T024F","T025A","T025F","T026A","T026F","T027A","T028A","T028F","T029A","T029F","T030A","T030F","T031A","T031F","T032A","T032F","T033F","T034A","T034F","T035A","T035F","T036A","T036F","T037A","T037F","T038A","T038F","T039A","T039F","T040A","T040F","T041A","T041F","T042A","T042F","T043A","T043F","T044A","T044F","T045A","T046A","T046F","T047A","T047F","T048A","T049A","T049F","T050A","T050F","T051A","T051F","T052A","T052F","T053A","T053F","T054A","T054E.F","T055A","T055F","T056A","T056F","T057A","T057F","T058A","T058F","T059A","T059F","T060A","T060F","T061A","T061F","T062A","T062F","T063A","T063F","T064A","T064F","T065A","T066A","T067A","T067F","T068A","T068F","T069A","T069F","T070A","T070F","T071A","T071E.F","T072A","T072F","T073A","T073F","T074A","T074D.F","T075A","T075F","T076A","T076D.F","T077A","T077F","T078A","T078F","T083A","T083F"
"230",20.5368475116068,20.8803579203944,20.3079218011433,21.5064468928316,21.4071066272744,20.7593656239381,20.7161240418983,20.9869376185582,19.8632447410381,20.2956884461781,20.4968769378601,20.5079706788901,20.0295456544481,19.998600138628,21.3186110954631,20.2335577400635,19.8475474068636,21.1999426204491,20.4036927765674,20.5829511231796,20.3544927075247,20.5194120531261,20.9374979804918,20.1856164956281,19.8521499106656,20.5186322225521,16.1985819218926,20.6019943628824,21.1993711705992,20.9991759560522,21.6327094424204,23.4520159206412,21.0763170418463,21.2672720969453,21.5869564426424,21.1494487181316,21.9276840257002,21.8297595191427,21.0623358709128,20.9170679032199,21.5053834047664,21.1919681382436,21.2640205087956,21.580704524446,20.5436543077842,21.2880957513892,21.1968256871384,21.3139231863311,21.2681165239979,21.8537110433352,21.7930327992638,20.8965674615728,21.3693500996207,21.1364498036488,21.5984252485169,21.5714710137643,20.2995087413573,21.3611594962496,21.6817047867041,21.2727208817015,19.2781745115116,20.589231137265,19.9179296398963,20.4973157564872,21.3334231710495,19.2817672943922,19.8572390758876,19.5677317398555,20.3982570971987,19.6946103411098,20.2961072729817,19.4379123623828,19.791383067915,28.0009611442354,20.0880659337712,19.2312728768011,20.0059616180612,19.4408674031149,19.6659396434807,20.4881412281002,20.7271593397745,20.4308605195509,20.970220325197,20.1045175258108,19.6909289480639,20.5071592759849,20.4904047948303,20.4357691267776,20.2310537059951,20.0746906786848,20.4042446842751,19.6043677848215,19.6929319929784,19.8258198477609,20.01255883012,20.1330531010713,20.1632201251869,19.5710596778704,20.2370679508328,20.4312299529866,21.005168978264,21.892258220325,19.9856331969083,20.0857591650397,20.4080101567317,19.9876959283522,19.4987924738261,19.7127717619129,19.9980622079258,20.4387854516441,19.5864022433327,19.693651178344,20.1764998418379,20.0310072950258,20.1652710100303,20.2827213221245,20.0476796224802,20.2514710117242,20.0353584603078,19.9469745270507,20.3060923368807,19.981723173458,20.163840234376,20.2540325987104,19.4876652347391,19.7464442334144,20.1020329509646,20.2157317960522,20.1233535183127,19.7965676577788,19.6789607932161,20.8871999644649,19.985331007056,19.2545513503172,20.035718365434,20.4054197150275,20.216855817415,20.466971713973,19.6448377960055,20.6219130369382,19.9986179439817,20.3106597430699,19.7389207722642,20.1270022630235,20.1576274139854,20.0142261061563,19.9265022388645,19.9425487352121,19.7743276626631
"231",18.6595650844752,18.8539141811547,18.7386730089803,19.9001511779486,19.6507331481075,19.0684229491834,19.0923763624213,19.2551515775191,18.0624811388288,18.8237670089779,18.4046408206442,18.8488022149531,18.5807329724922,18.0446121501764,19.6807523655127,18.5303549157125,17.9687556662996,19.3653100689707,18.7603307439804,18.9377719643452,18.6762742741425,18.8403745507669,19.4706307811825,18.4233041952654,18.2647493313157,18.8346625811929,16.1985819218926,18.7754358089835,19.3975701056424,19.2532694037903,19.8746514798858,21.9129760655017,19.5590321063236,19.5557114096028,19.9208912319779,19.5513334972102,20.322311389583,20.2234350636624,19.3837401021511,19.1550155607923,20.0628301048058,19.5706358899137,19.5966496120611,19.9272565103847,18.8881357036554,19.8606940400558,19.5801012140129,19.8326154057295,19.5659043689882,20.0998617308397,20.142899804653,19.5255858639481,19.609524670696,19.5198779068102,19.9215251765641,19.9727533482442,18.5692589813924,19.759811205576,19.8452832818981,19.6083780188964,17.5365905928238,19.0979940422467,18.8186340973611,19.263414866221,19.6169219146909,17.9044519490441,18.5272438669259,18.8179458887281,19.3354571513196,18.7334005969801,18.7494370446598,17.8058658587899,18.482859127999,26.8883693178748,18.8617331804463,17.4128904999516,18.7626674517224,17.8690189972152,17.2505681414173,18.9197132298209,19.2750081514305,19.2935676279967,19.6791750111977,19.0205335725398,18.3325011953212,18.9996450579031,18.6669153501579,19.0875305494528,18.7942424115918,18.4038557397477,18.7250994509081,17.8496145276995,18.0198783244194,18.3000603832633,18.4058181025924,18.5368567202008,18.4387485013767,17.9349308750779,18.4517819115791,18.5878533366268,19.2993243885023,20.1589046431049,18.4326786571579,18.5366832297396,18.6640299691724,18.3408679419721,17.7131115700898,17.9433905696454,18.088148712779,19.2616635558437,17.8418620151867,17.8233637330766,18.6408375475495,18.2994220870735,18.5006519179513,18.3548582676591,18.3116107468371,18.4777649043369,18.2961401144047,18.3045913429939,18.4424990357572,18.290243779474,18.598254465925,18.4435074073574,17.8444999507563,17.9542591747972,18.3476841178504,18.5619865480819,18.4930713934926,18.1721568360785,17.9712606391348,19.1608213961471,18.2780772746322,17.6419560297017,18.4002672234916,18.8021313315611,18.4913439037579,18.6974814702817,17.98897483627,18.8925056877862,18.325466382605,18.5042129839182,17.9986678621977,18.5759728675737,18.4593558834461,18.4039005960433,18.3100640573117,18.466324786604,18.3915257530416
"232",17.555770739777,18.1097821125815,17.4662049632252,18.4969826055121,18.2366989586138,17.7194198515407,17.8933446325163,17.9537087378186,16.7319005334187,17.4353044836178,17.2986316674821,17.6492795702348,17.4848927953429,16.8219090689623,18.4863678660236,16.9606152516453,17.1403377505429,17.9665179618949,17.1527064263031,17.7289752683189,17.3204182145618,17.5076135285844,18.1983684413683,17.2723023122945,17.0631889542266,17.4501560001234,16.1985819218926,17.5903241421785,17.9781804316276,17.9270847176906,18.3352512817414,20.3699441996823,18.150929936917,18.2207137591575,18.6272346310177,18.1877288165506,19.0174113003777,18.8041215909075,18.0687811254241,18.2747896554871,18.2335670837949,18.5876014720716,18.2946675836979,18.5441448369758,17.6540609224488,18.2204500910668,18.1527994850065,18.4880459278869,18.3868459976898,18.8658818416207,18.6676336545467,18.0580470823749,18.2919940972387,18.1146731406604,18.5376646099749,18.6726535565144,17.5191019284636,18.826111458544,18.6399738458218,17.9976747691124,13.2008788807487,17.075364099989,16.8944055071495,17.0599925651767,18.4497977163677,12.6603650324602,16.195644024349,13.5181223573245,18.2010730454515,16.5303019710285,17.1105083490328,12.2395080077855,16.5609423054179,24.9106794796863,16.4667414278368,13.4756290868506,16.6996408110343,12.4460005097613,12.9883598788085,17.6783091818534,17.8439712457776,16.4986685804158,17.9533624484463,16.645171191419,16.7558135671363,17.9687166679125,16.7402945440864,17.9071843776388,16.7431191059211,17.3508106277934,17.4335492333558,16.6062687077833,16.859990204972,16.9287378549599,17.139548017201,17.3167849591177,17.365424251819,16.9006792386499,17.2281930081973,17.5113454509525,17.9654822591988,18.8549378698503,17.1800410288224,17.5452980707363,17.3451987267483,17.0808610876489,16.7011919491831,16.8512419813347,17.0275211234951,17.8439339661442,16.5065148409053,16.9047347586597,17.1941791005424,16.8970210460228,17.1550884082672,17.2045874197739,17.0876094802045,17.2373032632931,17.1001554377124,16.9654956971336,17.4414154217952,16.9179748167343,17.1562142147032,17.1528383411068,16.6490419100801,16.7299505257588,17.0047869210512,17.138807783914,17.3730735509731,16.8469979170159,16.8550608045147,17.97898620979,16.8950801875103,16.3642170234478,17.4771123520509,17.7189458386287,17.3234016510071,17.4037133457175,16.6921918042596,17.7242683432743,16.9662824148579,17.2088645947112,16.6180847952279,17.6116464786122,17.1194718595373,17.1678156615309,17.118303487553,17.1204824804415,17.3556404060774
"233",12.5632179112656,12.1120267938612,11.9119566965981,15.0710488224969,12.2833309825993,12.0545203191545,12.7476435476215,12.7195439279536,12.1639551015483,12.7649583635761,12.2906218298383,12.5160960818434,12.7602630889766,12.9534391028766,12.2896378435412,12.8535973560228,12.8602914709974,13.0421309097643,12.5905486971794,12.9273555464733,13.0726954147298,12.1927210952315,13.2393396721309,12.1328379767473,12.4110000022921,12.5684128508379,16.1985819218926,12.1234134841247,12.6386850931401,12.0657392906284,13.6345324284817,17.122049500098,13.0574949129286,13.4127767683447,14.121486550414,13.2318475171306,13.7810698655353,13.4194922070554,13.4892446836626,13.4111190391136,12.8744261158803,13.2187078791651,13.0468507176205,14.3531407006804,12.8641125128341,13.645584190434,13.1712977946249,14.3083493912054,13.7103639178878,13.7651068423566,13.0135947736315,12.7378855240574,13.3481752361644,13.0873495306396,13.1706325547068,13.1826673038271,13.7494799689303,13.6201598725549,13.6784952087618,12.7457565404923,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,23.8153545207945,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,12.097099834585,12.6075261198641,11.6802469756023,12.0090410786099,12.6585423750385,12.2089815683324,10.1277383113729,12.2102928824253,12.3205739989908,12.541642319193,12.8595945911525,12.2051237284578,16.3335728513926,12.1229840053538,11.8476433373682,12.7299070037685,12.1049020825428,12.9101679851678,12.8715723141611,13.333716643004,12.3563770544434,12.1487483255717,12.4499225517308,12.4972265012125,12.5454725090894,13.1784600819323,12.3840366599701,11.8778123773535,12.2823389900007,12.3690159976472,12.2635381638818,12.4562308767341,12.7852116310316,12.6846564582754,11.9538400396312,12.9471145822531,12.1630314238663,11.7121914306392,12.6751355369271,12.108729155099,12.2567774959666,13.017672019485,12.1589347009953,12.4991459591262,13.0196271034365,13.1379789732,12.04651030509,12.29140351084,11.8559482968448,12.1179887074406,12.7999053612079,12.5876050444341,12.9014683713401,12.2574939973711,13.4451035980244,12.1661099599106,12.2977385104656,12.2078509380018,13.0607412378307,12.5378680823966
"234",16.646855981116,17.1971972909241,16.6856820079128,18.1540454281674,17.6513233141464,17.2798739602892,17.0694526977427,17.5566288295494,16.178420194442,16.6791502258258,16.7645841892502,17.1223649256734,16.3908556911808,16.9358773439646,18.0171603105941,17.1315266694988,16.2829794477069,17.6397459133764,16.9461188318442,17.1440038145033,16.7242183258286,16.8252771079781,17.3722230326253,16.6234746605067,16.6897902987892,16.9024518648836,16.1985819218926,16.9057746418436,17.7109143629451,17.4792319964039,18.2024766191245,19.979493798748,17.6794273067428,18.0500917148565,18.2104523852338,17.7404059018004,18.5653012818839,18.4446513113584,17.4611524441226,17.4040943339758,17.9213689589168,17.5778946797698,17.8438982924862,17.8854969970628,16.729527039093,17.6672351502464,17.5880328144181,17.8355350178405,17.5654438589612,18.3836884763969,18.5588790644057,17.6699542505727,17.9776656704277,17.6724530211824,18.0839794398657,17.9831816949238,16.8238984304473,17.7924964987382,18.0470640147432,17.8254402034803,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,17.6163989272648,12.6603650324602,15.8563123148413,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,24.2538509928325,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,16.6749258796005,16.5284432650265,17.098072041546,17.6599465764044,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,16.7764644275399,16.746402408227,16.3153867903513,16.333772627861,16.1487227001977,16.5699425191968,16.578541915822,16.6925967966661,15.6058378450776,16.513229677245,16.561177243405,17.5379068143243,18.4086352536936,16.3297745383071,16.9058894454415,16.7918709303041,16.4931501598124,15.9872284877425,16.7276681944512,16.3669826747855,16.8465879148654,15.7696406786465,16.0216164201978,16.775127887529,16.6093058400306,16.8061621869377,16.5977405382867,16.7384515924548,16.840291968512,16.6638102579471,16.5392571916057,16.7496942237244,16.6337338926465,16.8528387128929,16.8948422152447,16.3529316550251,16.0904561903059,16.4400591766138,16.5737370419858,16.6511991693287,16.229708738921,16.3739123189192,17.1608556167524,16.3424922086627,16.3890207375974,16.2392755539568,17.1471098186119,16.7854630206777,16.7276284280652,16.4019047114273,17.3088390704608,16.5921801643633,16.8141408270153,16.1611197130094,16.449037011185,16.6196126593992,17.0016909410983,16.6950727495102,16.3674821669589,16.1948657340737
"235",15.1477570567897,17.0495977972558,17.2648506374925,17.9237592894287,17.6573252340777,16.7650650859718,16.6996612794765,17.5941307566623,16.3029919693285,16.4086687072743,15.742784419774,17.3336528170525,16.6627490535476,16.0716685305575,18.056656812061,17.2387832344094,16.5694977975085,16.9561664694073,16.8043112580299,16.9165199949509,16.5654107304676,16.6260442884143,17.6009262012116,15.8909866606433,16.4752864760621,17.1425855967301,16.1985819218926,16.3904883907016,16.7842056543331,17.0997826901741,17.8637023377749,19.8907484667233,17.3780933830695,17.7438818428061,18.2184891596497,17.6690992440302,18.3376723456663,18.5942529244756,17.668624488533,17.6930066608466,17.9183040086501,17.4491450915674,17.61463284766,17.8759725790346,17.3209566857657,17.4553121558198,17.5383772944279,17.7221946386754,17.58200439426,18.1921508127567,17.9025188276017,17.3684746525111,17.6846805127822,17.612873967,17.8742163298404,17.7567294459466,16.8746711586526,17.7352231385648,17.7340131387593,17.403760534783,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,17.5386770749549,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,24.2185179197248,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,16.1656761834916,17.8473899466949,12.7937249687475,16.7234490145394,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,16.6045084714674,16.8216692775263,15.9393481962374,15.6242745691268,16.0294871108409,16.0397804031489,16.5459880688914,16.3598741736258,15.416790758864,16.4894381479404,16.40702515653,17.4459123400529,18.1674176639962,16.3494688493757,16.3089499871792,16.7206923318367,16.7088567808905,15.0411880344448,15.7189898726152,16.8120880771874,17.0873529567545,15.6584251393682,15.8540161954182,16.8452849850288,16.4411211302964,16.7863231543499,16.3468368478545,16.374518667363,16.4465259529439,16.4021916901906,16.095584569121,16.9354921036485,16.3908690232505,16.8502314577115,16.6982925149235,15.5402071117078,16.0455863230406,16.357894707903,16.3411052829826,16.7037399289972,16.2235076071468,16.0948731106812,17.1603706421573,16.6381119656784,15.9176873277808,16.6774324443296,16.7254971400861,16.9731641919559,16.6829623535943,16.0480525434478,16.9583434995695,16.8580619468744,16.58920977661,15.7906408501159,16.426038586556,16.3850339376472,16.5671219615302,16.8027657844386,16.0376807003903,16.4807565409932
"236",12.5632179112656,12.1120267938612,11.9119566965981,12.1931434235372,12.2833309825993,12.0545203191545,12.7476435476215,12.7195439279536,12.1639551015483,12.7649583635761,12.2906218298383,12.5160960818434,12.7602630889766,12.9534391028766,12.2896378435412,12.8535973560228,12.8602914709974,13.0421309097643,12.5905486971794,12.9273555464733,13.0726954147298,12.1927210952315,13.2393396721309,12.1328379767473,12.4110000022921,12.5684128508379,16.1985819218926,12.1234134841247,12.6386850931401,12.0657392906284,13.6345324284817,16.6037791145643,13.0574949129286,13.4127767683447,14.121486550414,13.2318475171306,13.7810698655353,13.4194922070554,13.4892446836626,13.4111190391136,12.8744261158803,13.2187078791651,13.0468507176205,14.3531407006804,12.8641125128341,13.645584190434,13.1712977946249,14.3083493912054,13.7103639178878,13.7651068423566,13.0135947736315,12.7378855240574,13.3481752361644,13.0873495306396,13.1706325547068,13.1826673038271,13.7494799689303,13.6201598725549,13.6784952087618,12.7457565404923,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,22.9861552098858,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,12.097099834585,12.6075261198641,11.6802469756023,12.0090410786099,12.6585423750385,12.2089815683324,10.1277383113729,12.2102928824253,12.3205739989908,12.541642319193,12.8595945911525,12.2051237284578,12.7835360672147,12.1229840053538,11.8476433373682,12.7299070037685,12.1049020825428,12.9101679851678,12.8715723141611,13.333716643004,12.3563770544434,12.1487483255717,12.4499225517308,12.4972265012125,12.5454725090894,13.1784600819323,12.3840366599701,11.8778123773535,12.2823389900007,12.3690159976472,12.2635381638818,12.4562308767341,12.7852116310316,12.6846564582754,11.9538400396312,12.9471145822531,12.1630314238663,11.7121914306392,12.6751355369271,12.108729155099,12.2567774959666,13.017672019485,12.1589347009953,12.4991459591262,13.0196271034365,13.1379789732,12.04651030509,12.29140351084,11.8559482968448,12.1179887074406,12.7999053612079,12.5876050444341,12.9014683713401,12.2574939973711,13.4451035980244,12.1661099599106,12.2977385104656,12.2078509380018,13.0607412378307,12.5378680823966
"237",12.5632179112656,12.1120267938612,11.9119566965981,12.1931434235372,12.2833309825993,12.0545203191545,12.7476435476215,12.7195439279536,12.1639551015483,12.7649583635761,12.2906218298383,12.5160960818434,12.7602630889766,12.9534391028766,12.2896378435412,12.8535973560228,12.8602914709974,13.0421309097643,12.5905486971794,12.9273555464733,13.0726954147298,12.1927210952315,13.2393396721309,12.1328379767473,12.4110000022921,12.5684128508379,16.1985819218926,12.1234134841247,12.6386850931401,12.0657392906284,13.6345324284817,16.0480657370844,13.0574949129286,13.4127767683447,14.121486550414,13.2318475171306,13.7810698655353,13.4194922070554,13.4892446836626,13.4111190391136,12.8744261158803,13.2187078791651,13.0468507176205,14.3531407006804,12.8641125128341,13.645584190434,13.1712977946249,14.3083493912054,13.7103639178878,13.7651068423566,13.0135947736315,12.7378855240574,13.3481752361644,13.0873495306396,13.1706325547068,13.1826673038271,13.7494799689303,13.6201598725549,13.6784952087618,12.7457565404923,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,22.4449576612334,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,12.097099834585,12.6075261198641,11.6802469756023,12.0090410786099,12.6585423750385,12.2089815683324,10.1277383113729,12.2102928824253,12.3205739989908,12.541642319193,12.8595945911525,12.2051237284578,12.7835360672147,12.1229840053538,11.8476433373682,12.7299070037685,12.1049020825428,12.9101679851678,12.8715723141611,13.333716643004,12.3563770544434,12.1487483255717,12.4499225517308,12.4972265012125,12.5454725090894,13.1784600819323,12.3840366599701,11.8778123773535,12.2823389900007,12.3690159976472,12.2635381638818,12.4562308767341,12.7852116310316,12.6846564582754,11.9538400396312,12.9471145822531,12.1630314238663,11.7121914306392,12.6751355369271,12.108729155099,12.2567774959666,13.017672019485,12.1589347009953,12.4991459591262,13.0196271034365,13.1379789732,12.04651030509,12.29140351084,11.8559482968448,12.1179887074406,12.7999053612079,12.5876050444341,12.9014683713401,12.2574939973711,13.4451035980244,12.1661099599106,12.2977385104656,12.2078509380018,13.0607412378307,12.5378680823966
"238",12.5632179112656,12.1120267938612,11.9119566965981,12.1931434235372,12.2833309825993,12.0545203191545,12.7476435476215,12.7195439279536,12.1639551015483,12.7649583635761,12.2906218298383,12.5160960818434,12.7602630889766,12.9534391028766,12.2896378435412,12.8535973560228,12.8602914709974,13.0421309097643,12.5905486971794,12.9273555464733,13.0726954147298,12.1927210952315,13.2393396721309,12.1328379767473,12.4110000022921,12.5684128508379,16.1985819218926,12.1234134841247,12.6386850931401,12.0657392906284,13.6345324284817,20.9100014171583,13.0574949129286,13.4127767683447,14.121486550414,13.2318475171306,13.7810698655353,13.4194922070554,13.4892446836626,13.4111190391136,12.8744261158803,13.2187078791651,13.0468507176205,14.3531407006804,12.8641125128341,13.645584190434,13.1712977946249,14.3083493912054,13.7103639178878,13.7651068423566,13.0135947736315,12.7378855240574,13.3481752361644,13.0873495306396,13.1706325547068,13.1826673038271,13.7494799689303,13.6201598725549,13.6784952087618,12.7457565404923,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,28.3150697346608,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,12.097099834585,12.6075261198641,11.6802469756023,12.0090410786099,12.6585423750385,14.5810819506108,10.1277383113729,12.2102928824253,12.3205739989908,12.541642319193,12.8595945911525,12.2051237284578,18.958935287097,12.1229840053538,13.5233151973599,12.7299070037685,12.1049020825428,12.9101679851678,12.8715723141611,13.333716643004,12.3563770544434,12.1487483255717,12.4499225517308,12.4972265012125,12.5454725090894,13.1784600819323,12.3840366599701,11.8778123773535,12.2823389900007,12.3690159976472,12.2635381638818,12.4562308767341,12.7852116310316,12.6846564582754,11.9538400396312,12.9471145822531,12.1630314238663,11.7121914306392,12.6751355369271,12.108729155099,12.2567774959666,13.017672019485,12.1589347009953,12.4991459591262,13.0196271034365,13.1379789732,12.04651030509,12.29140351084,11.8559482968448,12.1179887074406,12.7999053612079,12.5876050444341,12.9014683713401,12.2574939973711,13.4451035980244,12.1661099599106,12.2977385104656,12.2078509380018,13.0607412378307,12.5378680823966
"239",16.2716789882807,16.3359925712839,15.0619608161407,16.3687829543492,16.1969662382517,16.1270394329116,16.3162379532563,15.9979182650846,14.4447478918386,15.8698490157374,15.078135253824,15.2647254753523,14.8726206264342,14.9108371491702,16.6863966556902,15.0630594766098,14.1313389542625,16.5073792570899,15.6681911448345,15.4310899489324,15.0100050007423,16.0456976203191,15.6049070708016,15.0214559211033,14.0031355759507,14.7111076662511,16.1985819218926,14.9285727851253,16.2898158987161,16.5945565779261,16.6594668445078,18.1174173750577,15.6718982916525,16.4143600128012,16.6135587214238,15.5991146648302,16.9298165068142,17.0505489335987,16.4965645095009,15.8886220589633,16.0733061297944,16.2785168990676,16.071401400279,16.289787499283,15.696768722304,16.3544616601132,16.1232000722826,16.8064977389169,16.1266034774751,16.8023345844237,17.046886376697,16.2533178507638,16.4646407915808,16.4322890750448,16.8364767458281,16.8029889137922,14.8718557798649,16.6145805533826,16.9901693258263,15.9745032206607,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,22.7674897416764,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,15.4101939109008,15.7041411735335,14.1450733146867,14.2566020825953,14.9038876381389,14.5410096819205,15.4423409595461,15.5209379451282,14.4270228303025,15.3457930791963,15.2539460405408,16.0149517873156,16.8704996784868,14.9078807289227,14.3758968699413,15.3154466969124,15.4616464641813,12.9101679851678,14.4890823175969,14.9332295093037,15.5212216222149,14.0325325788304,15.0527152619867,15.3119156350269,15.1510358771055,14.618169976726,14.7989020770527,15.1782678720899,15.3342727670672,15.1362776878607,14.1951670773573,15.680522171468,15.1050794803348,15.1174381818335,14.6727294520464,14.0991313412484,14.6829537765565,14.9305818251966,15.6590386767152,15.498540646801,14.590732398069,14.9220780663234,16.2203181882145,14.8341900078212,15.4047638674475,15.2351375985074,15.3105299904689,15.6300470877472,14.905283987436,14.2537121146536,15.6367694501302,15.2488367033956,15.5388088333143,15.4960726787318,14.8840397889115,15.517805032725,14.5018198459157,14.6671884502685,14.5686631447479,14.8829417743832
"240",12.5632179112656,14.7581761645786,11.9119566965981,15.8448319980262,15.2257457307757,14.8447927407227,14.8709608690763,15.2934915259563,12.1639551015483,12.7649583635761,12.2906218298383,14.4363938905401,12.7602630889766,12.9534391028766,15.3656217212294,15.121017219635,12.8602914709974,15.0616379535699,14.4959055623128,14.9923946829921,13.0726954147298,14.4444050370295,15.1426132683213,14.4105102990156,12.4110000022921,14.5271469129346,16.1985819218926,12.1234134841247,15.0631284919054,14.3334404866152,16.0815323157609,17.1746128287349,13.0574949129286,13.4127767683447,15.1214865618479,13.2318475171306,15.7187959870981,15.6047860158598,13.4892446836626,13.4111190391136,15.3363575724312,15.6274058972095,14.7565427548291,15.7350143028284,14.3444414355472,15.2843427756983,15.2587548664894,15.6233438727844,15.2027693078232,16.7131916573531,15.3611257000374,15.3432721553366,15.3344623762257,14.7829286670328,16.0100899505462,15.5512168769771,13.7494799689303,15.5175687725102,15.1303109398377,14.7264241220626,13.2008788807487,13.345496326725,12.9363824362097,13.2924652709754,12.0676867750539,12.6603650324602,12.4708840454887,13.5181223573245,12.6735255025225,13.1119415460013,13.3320860860809,12.2395080077855,13.2596774815018,21.6578074805432,12.870506478979,13.4756290868506,13.1482534455453,12.4460005097613,12.9883598788085,13.1997420005831,13.1397457513304,12.7937249687475,13.2213440915066,12.3774788688551,13.1469052177407,12.8001199028114,12.6143230580478,12.2547020548058,13.0983799921978,12.097099834585,12.6075261198641,11.6802469756023,12.0090410786099,12.6585423750385,12.2089815683324,10.1277383113729,12.2102928824253,14.6860728590099,13.5416422472043,15.116435886252,15.2289899323119,16.3507195860497,12.1229840053538,11.8476433373682,14.991447919083,14.1961363011164,12.9101679851678,12.8715723141611,13.333716643004,13.914514128474,12.1487483255717,14.0226324627001,14.596285307549,13.9654729243608,15.1303184137008,14.3225316956518,11.8778123773535,14.1443793752393,12.3690159976472,12.2635381638818,14.7477277876956,12.7852116310316,14.7646995403682,11.9538400396312,12.9471145822531,12.1630314238663,14.5571898600292,12.6751355369271,14.1227013746418,14.1811918322226,13.017672019485,15.4176521018907,12.4991459591262,13.0196271034365,13.1379789732,12.04651030509,12.29140351084,11.8559482968448,12.1179887074406,12.7999053612079,12.5876050444341,14.6494309505331,12.2574939973711,14.8498112267343,14.6204658683534,12.2977385104656,12.2078509380018,13.0607412378307,12.5378680823966
